task_id,track,tool,difficulty,data_type,evaluator,scoring_type,task_dir,generator,prompt_path,visible_files_count,hidden_files_count,has_oracle,bug_type,question_type,template,mutant_name,expected_error_category,p3_source,backend
task_004215,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000215,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000215/prompt.md,2,1,True,,,,,,,hspice
task_004216,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000216,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000216/prompt.md,2,1,True,,,,,,,hspice
task_004217,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000217,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000217/prompt.md,2,1,True,,,,,,,hspice
task_004218,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000218,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000218/prompt.md,2,1,True,,,,,,,hspice
task_004219,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000219,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000219/prompt.md,2,1,True,,,,,,,hspice
task_004220,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000220,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000220/prompt.md,2,1,True,,,,,,,hspice
task_004221,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000221,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000221/prompt.md,2,1,True,,,,,,,hspice
task_004222,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000222,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000222/prompt.md,2,1,True,,,,,,,hspice
task_004223,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000223,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000223/prompt.md,2,1,True,,,,,,,hspice
task_004224,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000224,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000224/prompt.md,2,1,True,,,,,,,hspice
task_004225,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000225,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000225/prompt.md,2,1,True,,,,,,,hspice
task_004226,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000226,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000226/prompt.md,2,1,True,,,,,,,hspice
task_004227,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000227,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000227/prompt.md,2,1,True,,,,,,,hspice
task_004228,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000228,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000228/prompt.md,2,1,True,,,,,,,hspice
task_004229,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000229,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000229/prompt.md,2,1,True,,,,,,,hspice
task_004230,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000230,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000230/prompt.md,2,1,True,,,,,,,hspice
task_004231,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000231,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000231/prompt.md,2,1,True,,,,,,,hspice
task_004232,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000232,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000232/prompt.md,2,1,True,,,,,,,hspice
task_004233,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000233,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000233/prompt.md,2,1,True,,,,,,,hspice
task_004234,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000234,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000234/prompt.md,2,1,True,,,,,,,hspice
task_004235,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000235,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000235/prompt.md,2,1,True,,,,,,,hspice
task_004236,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000236,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000236/prompt.md,2,1,True,,,,,,,hspice
task_004237,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000237,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000237/prompt.md,2,1,True,,,,,,,hspice
task_004238,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000238,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000238/prompt.md,2,1,True,,,,,,,hspice
task_004239,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000239,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000239/prompt.md,2,1,True,,,,,,,hspice
task_004240,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000240,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000240/prompt.md,2,1,True,,,,,,,hspice
task_004241,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000241,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000241/prompt.md,2,1,True,,,,,,,hspice
task_004242,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000242,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000242/prompt.md,2,1,True,,,,,,,hspice
task_004243,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000243,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000243/prompt.md,2,1,True,,,,,,,hspice
task_004244,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000244,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000244/prompt.md,2,1,True,,,,,,,hspice
task_004245,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000245,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000245/prompt.md,2,1,True,,,,,,,hspice
task_004246,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000246,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000246/prompt.md,2,1,True,,,,,,,hspice
task_004247,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000247,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000247/prompt.md,2,1,True,,,,,,,hspice
task_004248,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000248,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000248/prompt.md,2,1,True,,,,,,,hspice
task_004249,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000249,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000249/prompt.md,2,1,True,,,,,,,hspice
task_004250,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000250,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000250/prompt.md,2,1,True,,,,,,,spectre
task_004251,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000251,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000251/prompt.md,2,1,True,,,,,,,spectre
task_004252,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000252,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000252/prompt.md,2,1,True,,,,,,,spectre
task_004253,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000253,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000253/prompt.md,2,1,True,,,,,,,spectre
task_004254,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000254,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000254/prompt.md,2,1,True,,,,,,,spectre
task_004255,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000255,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000255/prompt.md,2,1,True,,,,,,,spectre
task_004256,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000256,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000256/prompt.md,2,1,True,,,,,,,spectre
task_004257,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000257,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000257/prompt.md,2,1,True,,,,,,,spectre
task_004258,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000258,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000258/prompt.md,2,1,True,,,,,,,spectre
task_004259,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000259,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000259/prompt.md,2,1,True,,,,,,,spectre
task_004260,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000260,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000260/prompt.md,2,1,True,,,,,,,spectre
task_004261,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000261,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000261/prompt.md,2,1,True,,,,,,,spectre
task_004262,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000262,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000262/prompt.md,2,1,True,,,,,,,spectre
task_004263,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000263,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000263/prompt.md,2,1,True,,,,,,,spectre
task_004264,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000264,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000264/prompt.md,2,1,True,,,,,,,spectre
task_004265,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000265,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000265/prompt.md,2,1,True,,,,,,,spectre
task_004266,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000266,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000266/prompt.md,2,1,True,,,,,,,spectre
task_004267,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000267,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000267/prompt.md,2,1,True,,,,,,,spectre
task_004268,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000268,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000268/prompt.md,2,1,True,,,,,,,spectre
task_004269,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000269,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000269/prompt.md,2,1,True,,,,,,,spectre
task_004270,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000270,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000270/prompt.md,2,1,True,,,,,,,spectre
task_004271,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000271,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000271/prompt.md,2,1,True,,,,,,,spectre
task_004272,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000272,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000272/prompt.md,2,1,True,,,,,,,spectre
task_004273,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000273,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000273/prompt.md,2,1,True,,,,,,,spectre
task_004274,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rlc_settling_000274,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rlc_settling_000274/prompt.md,2,1,True,,,,,,,spectre
